XCoord,YCoord,OBJECTID,XCOORD,YCOORD,ID,ID2,X,Y,WHITE,HISP,BLWPOV,MEDINC,UPTOHIGH,INS,MEDICARE,MEDICAID,URBAN1,URBAN2,BORDER2,DISTANCE1,DISTANCE2,DISTANCE
1771908.47000000,7674790.80700000,1659,1771908.470000,7674790.807000,1500000US481210214091,481210000000.000000,1771908.470000,7674790.807000,0.943343,0.027115,0.029095,4.939340,0.123576,0.955888,0.000000,0.009713,1,1,0,1527.887962,1527.887962,1527.887962
1770076.25900000,7675192.78700000,1660,1770076.259000,7675192.787000,1500000US481210213032,481210000000.000000,1770076.259000,7675192.787000,0.776907,0.079381,0.064877,4.828499,0.232445,0.866942,0.040623,0.059110,1,1,0,1729.812148,1729.812148,1713.338238
1802236.36400000,7639548.69900000,1661,1802236.364000,7639548.699000,1500000US481130002022,481130000000.000000,1802236.364000,7639548.699000,0.937552,0.087427,0.011667,4.984208,0.065095,0.931724,0.020816,0.000000,1,1,0,4460.062458,4460.062458,4277.853412
1803035.15100000,7639906.82900000,1662,1803035.151000,7639906.829000,1500000US481130002011,481130000000.000000,1803035.151000,7639906.829000,0.981696,0.094412,0.018182,4.895936,0.039474,0.956647,0.052987,0.000000,1,1,0,4135.471096,4135.471096,4122.669193
1800535.25200000,7640051.56800000,1663,1800535.252000,7640051.568000,1500000US481130193024,481130000000.000000,1800535.252000,7640051.568000,0.839448,0.101424,0.622378,4.100233,0.000000,0.947777,0.000000,0.000000,1,1,0,4266.268516,4266.268516,3890.419353
1801776.36000000,7640097.85100000,1664,1801776.360000,7640097.851000,1500000US481130079141,481130000000.000000,1801776.360000,7640097.851000,0.678056,0.089509,0.347199,4.666012,0.180114,0.852743,0.003850,0.019731,1,1,0,3965.358303,3965.358303,3688.750975
1799768.28800000,7640139.02300000,1665,1799768.288000,7640139.023000,1500000US481130194003,481130000000.000000,1799768.288000,7640139.023000,0.834583,0.032802,0.156584,5.002589,0.038883,0.948454,0.017338,0.000000,1,1,0,4257.825770,4257.825770,4094.227542
1801105.07800000,7640217.30900000,1666,1801105.078000,7640217.309000,1500000US481130193023,481130000000.000000,1801105.078000,7640217.309000,0.903439,0.067460,0.000000,5.157067,0.027027,0.970628,0.000000,0.000000,1,1,0,4022.580297,4022.580297,3605.414368
1798801.89000000,7640356.12200000,1667,1798801.890000,7640356.122000,1500000US481130195021,481130000000.000000,1798801.890000,7640356.122000,0.886878,0.000000,0.103448,5.231724,0.006557,1.000000,0.004525,0.000000,1,1,0,4547.539690,4547.539690,4445.874324
1802333.66300000,7640502.99100000,1668,1802333.663000,7640502.991000,1500000US481130079142,481130000000.000000,1802333.663000,7640502.991000,0.791887,0.151675,0.311054,4.707783,0.153392,0.843034,0.063492,0.000000,1,1,0,3502.363308,3502.363308,3354.763642
1798195.40200000,7640715.20900000,1669,1798195.402000,7640715.209000,1500000US481130195023,481130000000.000000,1798195.402000,7640715.209000,0.927718,0.056568,0.055556,4.830306,0.105799,0.894406,0.045255,0.021999,1,1,0,4855.092028,4855.092028,4608.173690
1799728.79900000,7640726.58100000,1670,1799728.799000,7640726.581000,1500000US481130194002,481130000000.000000,1799728.799000,7640726.581000,0.968638,0.000000,0.219731,4.957248,0.105769,0.949821,0.041219,0.000000,1,1,0,4268.891656,4268.891656,3601.903556
1802165.80500000,7640749.10800000,1671,1802165.805000,7640749.108000,1500000US481130079132,481130000000.000000,1802165.805000,7640749.108000,0.935401,0.403101,0.024272,4.861773,0.283433,0.864341,0.000000,0.249354,1,1,0,3267.535119,3267.535119,3081.089732
1801250.56600000,7640840.51500000,1672,1801250.566000,7640840.515000,1500000US481130193021,481130000000.000000,1801250.566000,7640840.515000,0.898990,0.071829,0.000000,5.219755,0.029907,1.000000,0.022447,0.000000,1,1,0,3387.697107,3387.697107,2968.085024
1801840.84300000,7640854.42700000,1673,1801840.843000,7640854.427000,1500000US481130079133,481130000000.000000,1801840.843000,7640854.427000,0.603261,0.065217,0.076433,4.803478,0.000000,0.907609,0.000000,0.000000,1,1,0,3209.808114,3209.808114,2936.743948
1802467.42600000,7640914.97700000,1674,1802467.426000,7640914.977000,1500000US481130079131,481130000000.000000,1802467.426000,7640914.977000,0.687064,0.185902,0.103896,4.756826,0.298828,0.797980,0.030303,0.182595,1,1,0,3087.897022,3087.897022,2987.662115
1800579.56100000,7640919.76300000,1675,1800579.561000,7640919.763000,1500000US481130193022,481130000000.000000,1800579.561000,7640919.763000,0.906173,0.097942,0.157895,5.338705,0.050109,0.980247,0.002469,0.000000,1,1,0,3614.167387,3614.167387,3051.742345
1800817.87100000,7641282.52500000,1676,1800817.871000,7641282.525000,1500000US481130193012,481130000000.000000,1800817.871000,7641282.525000,0.964113,0.012609,0.000000,15.000000,0.074189,0.984481,0.028128,0.000000,1,1,0,3180.387301,3180.387301,2630.847764
1799825.94500000,7641284.57900000,1677,1799825.945000,7641284.579000,1500000US481130194001,481130000000.000000,1799825.945000,7641284.579000,0.982704,0.058176,0.000000,15.000000,0.039604,0.976415,0.014151,0.000000,1,1,0,3788.956775,3788.956775,3084.252704
1802491.66200000,7641292.75500000,1678,1802491.662000,7641292.755000,1500000US481130079091,481130000000.000000,1802491.662000,7641292.755000,0.633858,0.208661,0.140458,4.626032,0.120782,0.850394,0.011811,0.000000,1,1,0,2710.245006,2710.245006,2634.821966
1798928.48800000,7641392.41700000,1679,1798928.488000,7641392.417000,1500000US481130195014,481130000000.000000,1798928.488000,7641392.417000,0.994016,0.038300,0.000000,5.349763,0.017486,0.970078,0.040694,0.000000,1,1,0,4395.986028,4395.986028,3610.348773
1801972.25400000,7641456.92600000,1680,1801972.254000,7641456.926000,1500000US481130079092,481130000000.000000,1801972.254000,7641456.926000,0.684249,0.158237,0.095923,4.644537,0.030892,0.799855,0.033237,0.059971,1,1,0,2593.280904,2593.280904,2351.462871
1798196.74300000,7641481.76500000,1681,1798196.743000,7641481.765000,1500000US481130195011,481130000000.000000,1798196.743000,7641481.765000,0.992723,0.000000,0.024550,5.257664,0.015254,0.975052,0.000000,0.000000,1,1,0,4957.618400,4957.618400,4136.317445
1799547.35300000,7641496.55500000,1682,1799547.353000,7641496.555000,1500000US481130195015,481130000000.000000,1799547.353000,7641496.555000,1.000000,0.000000,0.000000,5.196339,0.046322,0.976266,0.000000,0.000000,1,1,0,3846.688585,3846.688585,3095.578779
1802396.15300000,7641589.38000000,1683,1802396.153000,7641589.380000,1500000US481130079102,481130000000.000000,1802396.153000,7641589.380000,0.618103,0.125862,0.202247,4.643334,0.164760,0.876724,0.024138,0.010345,1,1,0,2414.488482,2414.488482,2323.272971
1800755.25800000,7641594.49700000,1684,1800755.258000,7641594.497000,1500000US481130193013,481130000000.000000,1800755.258000,7641594.497000,1.000000,0.045549,0.000000,5.326156,0.004831,0.956522,0.000000,0.000000,1,1,0,2953.825811,2953.825811,2358.822455
1797216.34400000,7641834.88100000,1685,1797216.344000,7641834.881000,1500000US481130073011,481130000000.000000,1797216.344000,7641834.881000,0.960386,0.050242,0.035714,5.148448,0.030429,0.964251,0.016425,0.000000,1,1,0,5092.742102,5092.742102,4827.786226
1801949.79400000,7642037.31800000,1686,1801949.794000,7642037.318000,1500000US481130079122,481130000000.000000,1801949.794000,7642037.318000,0.808333,0.286111,0.069767,4.676218,0.038241,0.933333,0.000000,0.000000,1,1,0,2032.074120,2032.074120,1774.959699
1801437.37000000,7642066.32800000,1687,1801437.370000,7642066.328000,1500000US481130079062,481130000000.000000,1801437.370000,7642066.328000,0.943960,0.024907,0.042271,5.037052,0.045637,0.967722,0.089873,0.082911,1,1,0,2192.530193,2192.530193,1728.632134
1797911.90500000,7642123.73600000,1688,1797911.905000,7642123.736000,1500000US481130073012,481130000000.000000,1797911.905000,7642123.736000,0.982653,0.008163,0.018088,5.336992,0.033033,0.994898,0.035714,0.005102,1,1,0,4926.060445,4926.060445,4074.846041
1798930.81900000,7642197.99300000,1689,1798930.819000,7642197.993000,1500000US481130195012,481130000000.000000,1798930.819000,7642197.993000,0.910730,0.000000,0.000000,15.000000,0.000000,1.000000,0.000000,0.000000,1,1,0,3968.793248,3968.793248,3133.375917
1800412.36000000,7642233.39200000,1690,1800412.360000,7642233.392000,1500000US481130193011,481130000000.000000,1800412.360000,7642233.392000,1.000000,0.000000,0.000000,5.306277,0.028807,0.982123,0.041341,0.013408,1,1,0,2710.407170,2710.407170,1973.432793
1799706.68700000,7642238.45000000,1691,1799706.687000,7642238.450000,1500000US481130195013,481130000000.000000,1799706.687000,7642238.450000,0.962371,0.026289,0.000000,5.369240,0.046512,0.970619,0.022165,0.009794,1,1,0,3274.759426,3274.759426,2469.790155
1800848.79000000,7642333.08000000,1692,1800848.790000,7642333.080000,1500000US481130079061,481130000000.000000,1800848.790000,7642333.080000,0.930801,0.112619,0.000000,5.214801,0.147186,0.976934,0.027137,0.014925,1,1,0,2324.188029,2324.188029,1649.258298
1802007.75200000,7642495.16700000,1693,1802007.752000,7642495.167000,1500000US481130079121,481130000000.000000,1802007.752000,7642495.167000,0.887630,0.029273,0.059006,4.790890,0.090452,0.886686,0.016997,0.004721,1,1,0,1575.652350,1575.652350,1341.970608
1798945.86700000,7642829.73300000,1694,1798945.867000,7642829.733000,1500000US481130077002,481130000000.000000,1798945.867000,7642829.733000,0.945846,0.000000,0.117396,4.735399,0.139827,0.974777,0.117211,0.000000,1,1,0,3709.963976,3709.963976,2851.730459
1800922.98200000,7643085.22100000,1695,1800922.982000,7643085.221000,1500000US481130078011,481130000000.000000,1800922.982000,7643085.221000,0.938047,0.049563,0.111111,5.001357,0.043339,0.964680,0.158205,0.013245,1,1,0,1794.809623,1794.809623,996.263500
1799754.56300000,7643125.41800000,1696,1799754.563000,7643125.418000,1500000US481130077004,481130000000.000000,1799754.563000,7643125.418000,0.850575,0.095611,0.057087,4.996888,0.058711,1.000000,0.113298,0.008511,1,1,0,2849.372016,2849.372016,1990.727995
1797718.91400000,7643443.78500000,1697,1797718.914000,7643443.785000,1500000US481130206001,481130000000.000000,1797718.914000,7643443.785000,0.997917,0.043750,0.046875,15.000000,0.117834,0.916667,0.045833,0.009375,1,1,0,4719.480192,4719.480192,3929.086732
1798924.20300000,7643630.11000000,1698,1798924.203000,7643630.110000,1500000US481130077003,481130000000.000000,1798924.203000,7643630.110000,0.944345,0.012567,0.076190,5.367695,0.000000,1.000000,0.000000,0.000000,1,1,0,3511.088819,3511.088819,2713.413291
1800561.88400000,7643907.77200000,1699,1800561.884000,7643907.772000,1500000US481130078012,481130000000.000000,1800561.884000,7643907.772000,1.000000,0.036817,0.019391,5.169075,0.011445,0.918052,0.045131,0.000000,1,1,0,1881.897739,1881.897739,1078.520640
1799727.41300000,7643934.00600000,1700,1799727.413000,7643934.006000,1500000US481130077001,481130000000.000000,1799727.413000,7643934.006000,0.973810,0.004762,0.240000,5.139353,0.065156,0.926190,0.000000,0.004762,1,1,0,2653.780166,2653.780166,1911.753772
1799663.26800000,7644636.49600000,1701,1799663.268000,7644636.496000,1500000US481130076042,481130000000.000000,1799663.268000,7644636.496000,0.937785,0.018209,0.000000,5.265113,0.099819,0.983308,0.063733,0.001517,1,1,0,2604.620504,2604.620504,2146.604585
1800547.32700000,7644720.44100000,1702,1800547.327000,7644720.441000,1500000US481130131021,481130000000.000000,1800547.327000,7644720.441000,0.961832,0.016794,0.015152,5.119975,0.031780,0.963359,0.007634,0.004580,1,1,0,1719.762999,1719.762999,1350.715421
1797485.05700000,7645056.17800000,1703,1797485.057000,7645056.178000,1500000US481130076051,481130000000.000000,1797485.057000,7645056.178000,0.945808,0.005112,0.000000,15.000000,0.044304,0.940695,0.037832,0.047035,1,1,0,4689.988799,4689.988799,4334.806787
1798259.23400000,7645074.57100000,1704,1798259.234000,7645074.571000,1500000US481130076052,481130000000.000000,1798259.234000,7645074.571000,0.911504,0.074115,0.026871,4.852407,0.120482,0.951327,0.068584,0.022124,1,1,0,4024.867885,4024.867885,3560.420346
1798843.96500000,7645100.98400000,1705,1798843.965000,7645100.984000,1500000US481130076043,481130000000.000000,1798843.965000,7645100.984000,0.796667,0.000000,0.049784,5.273001,0.036005,0.916000,0.031333,0.000000,1,1,0,3445.982867,3445.982867,2975.183443
1810906.03600000,7664643.76900000,1706,1810906.036000,7664643.769000,1500000US480850314092,480850000000.000000,1810906.036000,7664643.769000,0.570203,0.211881,0.053000,4.976451,0.190058,0.811309,0.036213,0.068933,1,1,0,6264.426424,6264.426424,5901.584925
1807507.36900000,7664870.56600000,1707,1807507.369000,7664870.566000,1500000US480850316351,480850000000.000000,1807507.369000,7664870.566000,0.658805,0.165881,0.090258,4.684621,0.285401,0.782233,0.033019,0.084906,1,1,0,6534.927968,6534.927968,5945.061151
1809173.69000000,7665139.84700000,1708,1809173.690000,7665139.847000,1500000US480850320131,480850000000.000000,1809173.690000,7665139.847000,0.271754,0.027666,0.156863,4.829304,0.166099,0.829489,0.014473,0.055631,1,1,0,5797.538312,5797.538312,5294.798954
1806422.18800000,7665384.02600000,1709,1806422.188000,7665384.026000,1500000US480850316353,480850000000.000000,1806422.188000,7665384.026000,0.408975,0.000000,0.084184,4.943455,0.190921,0.691787,0.021169,0.032176,1,1,0,6608.645808,6608.645808,5980.448991
1813399.52000000,7665552.02200000,1710,1813399.520000,7665552.022000,1500000US480850314111,480850000000.000000,1813399.520000,7665552.022000,0.693870,0.150332,0.016173,5.061611,0.138762,0.959391,0.022257,0.008981,1,1,0,6236.906546,6236.906546,6132.476031
1805704.23200000,7665985.50200000,1711,1805704.232000,7665985.502000,1500000US480850316313,480850000000.000000,1805704.232000,7665985.502000,0.621280,0.018936,0.080685,5.019154,0.087011,0.754734,0.027051,0.013526,1,1,0,6578.721769,6578.721769,5936.602509
1807170.56700000,7666036.27300000,1712,1807170.567000,7666036.273000,1500000US480850316322,480850000000.000000,1807170.567000,7666036.273000,0.581449,0.094139,0.071026,4.836868,0.108889,0.898939,0.000000,0.050761,1,1,0,5654.901952,5654.901952,5034.476034
1809865.49900000,7666372.24500000,1713,1809865.499000,7666372.245000,1500000US480850315063,480850000000.000000,1809865.499000,7666372.245000,0.639344,0.028689,0.190789,4.692724,0.210112,0.668852,0.034426,0.168852,1,1,0,4494.246858,4494.246858,4045.265635
1811014.46900000,7666377.34300000,1714,1811014.469000,7666377.343000,1500000US480850314093,480850000000.000000,1811014.469000,7666377.343000,0.746586,0.103187,0.063420,4.971559,0.284291,0.686646,0.005311,0.070561,1,1,0,4569.505556,4569.505556,4256.256167
1805604.69300000,7666568.05900000,1715,1805604.693000,7666568.059000,1500000US480850316312,480850000000.000000,1805604.693000,7666568.059000,0.520797,0.244367,0.133404,4.638908,0.236620,0.729636,0.042028,0.125217,1,1,0,6137.649713,6137.649713,5587.692287
1812110.76500000,7666849.24400000,1716,1812110.765000,7666849.244000,1500000US480850314094,480850000000.000000,1812110.765000,7666849.244000,0.644578,0.019578,0.010753,5.023290,0.087220,0.941265,0.000000,0.002636,1,1,0,4475.392897,4475.392897,4324.606875
1806049.97400000,7667028.92200000,1717,1806049.974000,7667028.922000,1500000US480850316311,480850000000.000000,1806049.974000,7667028.922000,0.921669,0.053441,0.117773,4.939230,0.090100,0.806003,0.010981,0.051977,1,1,0,5591.221497,5591.221497,4947.554033
1811109.86000000,7667084.73500000,1718,1811109.860000,7667084.735000,1500000US480850314091,480850000000.000000,1811109.860000,7667084.735000,0.787549,0.177372,0.000000,4.990219,0.186242,0.747036,0.000000,0.024704,1,1,0,3901.179642,3901.179642,3629.751089
1810290.89600000,7667091.67800000,1719,1810290.896000,7667091.678000,1500000US480850315064,480850000000.000000,1810290.896000,7667091.678000,0.641133,0.452256,0.255985,4.467445,0.480071,0.724554,0.021511,0.180483,1,1,0,3771.145329,3771.145329,3380.032475
1814622.51500000,7667100.99700000,1720,1814622.515000,7667100.997000,1500000US480850314112,480850000000.000000,1814622.515000,7667100.997000,0.427478,0.084830,0.007134,5.033347,0.190958,0.819029,0.012309,0.014305,1,1,0,5862.314727,5862.314727,5862.314727
1807019.27900000,7667127.92700000,1721,1807019.279000,7667127.927000,1500000US480850316321,480850000000.000000,1807019.279000,7667127.927000,0.664557,0.078701,0.118850,4.812499,0.257695,0.845074,0.034122,0.017061,1,1,0,4853.474667,4853.474667,4214.210613
1808251.15400000,7667319.85400000,1722,1808251.154000,7667319.854000,1500000US480850315053,480850000000.000000,1808251.154000,7667319.854000,0.864434,0.028708,0.169492,4.886175,0.052224,0.861244,0.000000,0.000000,1,1,0,4003.866801,4003.866801,3398.163100
1813455.22100000,7667845.71800000,1723,1813455.221000,7667845.718000,1500000US480850314104,480850000000.000000,1813455.221000,7667845.718000,0.607296,0.203326,0.096463,4.950204,0.065182,0.851931,0.027361,0.051502,1,1,0,4492.494527,4492.494527,4492.494527
1812077.49700000,7667933.91400000,1724,1812077.497000,7667933.914000,1500000US480850314105,480850000000.000000,1812077.497000,7667933.914000,0.670833,0.000000,0.000000,4.968870,0.168289,0.748333,0.000000,0.198333,1,1,0,3517.923498,3517.923498,3462.272377
1811226.52900000,7667988.18200000,1725,1811226.529000,7667988.182000,1500000US480850314101,480850000000.000000,1811226.529000,7667988.182000,0.860399,0.130342,0.055556,4.986611,0.267509,0.908832,0.020655,0.000000,1,1,0,3075.610077,3075.610077,2886.302751
1805847.87400000,7668213.73600000,1726,1805847.874000,7668213.736000,1500000US480850315051,480850000000.000000,1805847.874000,7668213.736000,0.689541,0.047540,0.043202,5.132007,0.168806,0.960728,0.016949,0.052501,1,1,0,5027.595596,5027.595596,4400.537547
1810077.75500000,7668369.12400000,1727,1810077.755000,7668369.124000,1500000US480850315061,480850000000.000000,1810077.755000,7668369.124000,0.923222,0.000629,0.063018,4.852888,0.331693,0.748523,0.009192,0.009849,1,1,0,2490.386393,2490.386393,2085.457497
1807830.60600000,7668542.28300000,1728,1807830.606000,7668542.283000,1500000US480850315052,480850000000.000000,1807830.606000,7668542.283000,0.862108,0.000000,0.000000,5.174278,0.064030,0.922176,0.005667,0.000000,1,1,0,3259.418526,3259.418526,2615.914672
1811925.19700000,7668766.90700000,1729,1811925.197000,7668766.907000,1500000US480850315062,480850000000.000000,1811925.197000,7668766.907000,0.739891,0.363609,0.103367,4.666378,0.279777,0.717069,0.019171,0.022882,1,1,0,2761.210362,2761.210362,2761.210362
1807115.37200000,7669564.82600000,1730,1807115.372000,7669564.826000,1500000US480850314052,480850000000.000000,1807115.372000,7669564.826000,0.609875,0.058681,0.054871,4.939539,0.173592,0.933225,0.017402,0.000000,1,1,0,3274.512111,3274.512111,2681.889155
1806275.74000000,7669780.08200000,1731,1806275.740000,7669780.082000,1500000US480850314056,480850000000.000000,1806275.740000,7669780.082000,0.915727,0.000000,0.000000,5.243321,0.087520,1.000000,0.028449,0.000000,1,1,0,3995.943003,3995.943003,3442.651916
1807991.39800000,7669899.58700000,1732,1807991.398000,7669899.587000,1500000US480850315072,480850000000.000000,1807991.398000,7669899.587000,0.919183,0.118117,0.024390,5.225348,0.060629,0.935354,0.013821,0.000000,1,1,0,2337.824916,2337.824916,1745.444061
1809134.24600000,7670036.44000000,1733,1809134.246000,7670036.440000,1500000US480850315071,480850000000.000000,1809134.246000,7670036.440000,0.717998,0.091434,0.040250,4.747707,0.179745,0.921027,0.021224,0.026160,1,1,0,1286.421127,1286.421127,646.151415
1728735.72300000,7600365.37100000,1734,1728735.723000,7600365.371000,1500000US482511301001,482511000000.000000,1728735.723000,7600365.371000,0.986617,0.280297,0.026379,4.944818,0.388489,0.818587,0.045353,0.093680,0,1,0,21849.499002,21849.499002,21087.322425
1735993.86600000,7601586.15000000,1735,1735993.866000,7601586.150000,1500000US482511302122,482511000000.000000,1735993.866000,7601586.150000,0.960291,0.188862,0.121667,4.694553,0.613380,0.771913,0.051332,0.195642,0,1,0,17614.994995,17614.994995,16278.056707
1737961.94300000,7604665.51600000,1736,1737961.943000,7604665.516000,1500000US482511302121,482511000000.000000,1737961.943000,7604665.516000,0.964837,0.218696,0.146186,4.719447,0.481579,0.695540,0.114065,0.113208,0,1,0,14102.364159,14102.364159,12702.732469
1740361.05700000,7607267.32500000,1737,1740361.057000,7607267.325000,1500000US484391110182,484391000000.000000,1740361.057000,7607267.325000,0.935798,0.000000,0.064198,4.943485,0.283951,0.994163,0.071984,0.020428,0,1,0,11104.456176,11104.456176,9566.806999
1732711.61600000,7608598.61500000,1738,1732711.616000,7608598.615000,1500000US484391110102,484391000000.000000,1732711.616000,7608598.615000,0.951186,0.061695,0.099567,4.589044,0.336283,0.999322,0.220339,0.023729,0,1,0,13113.798618,13113.798618,12386.410064
1726934.83100000,7608643.72000000,1739,1726934.831000,7608643.720000,1500000US483671407062,483671000000.000000,1726934.831000,7608643.720000,0.996113,0.094266,0.012594,5.123159,0.195282,0.932360,0.006813,0.003893,0,1,0,17500.712954,17500.712954,17163.309142
1741720.38200000,7609648.45500000,1740,1741720.382000,7609648.455000,1500000US484391110181,484391000000.000000,1741720.382000,7609648.455000,0.629791,0.166376,0.025140,5.145019,0.431169,0.827526,0.071429,0.067073,0,1,0,8664.580989,8664.580989,7036.081350
1743255.99000000,7611283.55900000,1741,1743255.990000,7611283.559000,1500000US484391110172,484391000000.000000,1743255.990000,7611283.559000,0.617544,0.401754,0.072072,4.971318,0.317324,0.817544,0.050877,0.048246,1,1,0,7237.702379,7237.702379,5512.330098
1733935.03500000,7613004.67500000,1742,1733935.035000,7613004.675000,1500000US484391110101,484391000000.000000,1733935.035000,7613004.675000,0.973150,0.175418,0.063356,5.038692,0.303723,0.934368,0.059666,0.084129,0,1,0,9259.387215,9259.387215,8954.913838
1742417.92100000,7613077.21400000,1743,1742417.921000,7613077.214000,1500000US484391110171,484391000000.000000,1742417.921000,7613077.214000,0.600175,0.177894,0.000000,4.964717,0.185586,0.846966,0.017297,0.020229,0,1,0,5309.496353,5309.496353,3610.582801
1746131.86100000,7613114.77700000,1744,1746131.861000,7613114.777000,1500000US484391110112,484391000000.000000,1746131.861000,7613114.777000,0.450505,0.249770,0.125000,4.848189,0.405877,0.775941,0.016713,0.149679,1,1,0,5217.769177,5217.769177,5217.769177
1743270.91700000,7614169.35900000,1745,1743270.917000,7614169.359000,1500000US484391110174,484391000000.000000,1743270.917000,7614169.359000,0.668658,0.082572,0.000000,5.054356,0.189024,0.911848,0.016925,0.045487,1,1,0,4495.079635,4495.079635,2763.377289
1747013.05200000,7614180.91300000,1746,1747013.052000,7614180.913000,1500000US484391110123,484391000000.000000,1747013.052000,7614180.913000,0.428910,0.226684,0.042017,4.900345,0.438058,0.824690,0.010774,0.079438,1,1,0,3836.188625,3836.188625,3836.188625
1745527.88800000,7614280.86000000,1747,1745527.888000,7614280.860000,1500000US484391110111,484391000000.000000,1745527.888000,7614280.860000,0.613168,0.217081,0.076460,4.932306,0.272727,0.907407,0.022222,0.085185,1,1,0,4909.916003,4909.916003,4177.694553
1744303.00700000,7614282.66400000,1748,1744303.007000,7614282.664000,1500000US484391110173,484391000000.000000,1744303.007000,7614282.664000,0.620594,0.135745,0.048805,4.983401,0.253211,0.912801,0.053803,0.012678,1,1,0,4894.154676,4894.154676,3249.031368
1743945.90500000,7615043.13500000,1749,1743945.905000,7615043.135000,1500000US484391055102,484391000000.000000,1743945.905000,7615043.135000,0.761123,0.259004,0.169365,4.796748,0.297656,0.743644,0.006886,0.109110,1,1,0,4067.768330,4067.768330,2460.490462
1747286.25800000,7615138.95100000,1750,1747286.258000,7615138.951000,1500000US484391110121,484391000000.000000,1747286.258000,7615138.951000,0.471010,0.250690,0.189381,4.878579,0.340284,0.735505,0.022639,0.081723,1,1,0,2981.570644,2981.570644,2981.570644
1745748.88400000,7615213.22700000,1751,1745748.884000,7615213.227000,1500000US484391055114,484391000000.000000,1745748.884000,7615213.227000,0.405417,0.270419,0.247191,4.503886,0.572788,0.857816,0.002998,0.401713,1,1,0,4260.623660,4260.623660,3927.090045
1746683.18600000,7615338.37500000,1752,1746683.186000,7615338.375000,1500000US484391110122,484391000000.000000,1746683.186000,7615338.375000,0.526826,0.287630,0.190805,4.837929,0.327676,0.796572,0.018629,0.071535,1,1,0,3371.179775,3371.179775,3371.179775
1744757.17600000,7615574.23300000,1753,1744757.176000,7615574.233000,1500000US484391055111,484391000000.000000,1744757.176000,7615574.233000,0.685185,0.552662,0.246082,4.592698,0.440204,0.643685,0.093859,0.081112,1,1,0,4236.377353,4236.377353,2872.458899
1743028.24700000,7615814.13000000,1754,1743028.247000,7615814.130000,1500000US484391055101,484391000000.000000,1743028.247000,7615814.130000,0.390431,0.194807,0.280894,4.670051,0.373474,0.793732,0.023048,0.210413,1,1,0,2915.180333,2915.180333,1262.718856
1746805.81200000,7615979.61500000,1755,1746805.812000,7615979.615000,1500000US484391057043,484391000000.000000,1746805.812000,7615979.615000,0.376021,0.334447,0.269630,4.752164,0.619292,0.685598,0.028953,0.263920,1,1,0,2990.699343,2990.699343,2990.699343
1745955.88000000,7615992.53700000,1756,1745955.880000,7615992.537000,1500000US484391055113,484391000000.000000,1745955.880000,7615992.537000,0.511004,0.229023,0.139319,4.598539,0.487324,0.920908,0.167813,0.077029,1,1,0,3797.526674,3797.526674,3797.526674
1745358.31500000,7616079.13900000,1757,1745358.315000,7616079.139000,1500000US484391055112,484391000000.000000,1745358.315000,7616079.139000,0.794798,0.039017,0.000000,4.834942,0.271429,1.000000,0.017341,0.075145,1,1,0,4357.611599,4357.611599,3308.621153
1747707.06500000,7616144.41100000,1758,1747707.065000,7616144.411000,1500000US484391057045,484391000000.000000,1747707.065000,7616144.411000,0.610370,0.542753,0.099274,4.681567,0.515808,0.780473,0.008793,0.164645,1,1,0,2092.626755,2092.626755,2092.626755
1744073.54400000,7616509.59200000,1759,1744073.544000,7616509.592000,1500000US484391055124,484391000000.000000,1744073.544000,7616509.592000,0.821505,0.123656,0.064286,4.884858,0.296389,0.743258,0.063646,0.017260,1,1,0,3122.212315,3122.212315,1976.775176
1747008.45100000,7616668.56700000,1760,1747008.451000,7616668.567000,1500000US484391057044,484391000000.000000,1747008.451000,7616668.567000,0.467372,0.472663,0.221963,4.443263,0.455505,0.645447,0.000000,0.261715,1,1,0,2630.310106,2630.310106,2630.310106
1747548.17800000,7616831.32300000,1761,1747548.178000,7616831.323000,1500000US484391057041,484391000000.000000,1747548.178000,7616831.323000,0.922827,0.913748,0.054913,4.743917,0.655484,0.713359,0.000000,0.169261,1,1,0,2076.623456,2076.623456,2076.623456
1744724.53800000,7616848.68100000,1762,1744724.538000,7616848.681000,1500000US484391055123,484391000000.000000,1744724.538000,7616848.681000,1.000000,0.150706,0.036496,4.996367,0.275391,0.952904,0.072214,0.000000,1,1,0,3519.356638,3519.356638,2626.721430
1745305.96900000,7616875.49100000,1763,1745305.969000,7616875.491000,1500000US484391055122,484391000000.000000,1745305.969000,7616875.491000,0.632873,0.061444,0.045643,4.856922,0.220690,0.834869,0.052995,0.231183,1,1,0,4045.847608,4045.847608,3208.670699
1745968.14800000,7616924.59000000,1764,1745968.148000,7616924.590000,1500000US484391055121,484391000000.000000,1745968.148000,7616924.590000,0.764419,0.313566,0.058824,4.720292,0.402214,0.610885,0.031682,0.100731,1,1,0,3650.760191,3650.760191,3650.760191
1742976.44800000,7617075.66500000,1765,1742976.448000,7617075.665000,1500000US484391055036,484391000000.000000,1742976.448000,7617075.665000,0.754693,0.232374,0.097250,4.719447,0.311199,0.895288,0.102332,0.000000,1,1,0,1907.160320,1907.160320,960.771084
1746858.67400000,7617101.16200000,1766,1746858.674000,7617101.162000,1500000US484391057042,484391000000.000000,1746858.674000,7617101.162000,0.554201,0.483740,0.323353,4.285017,0.600698,0.600949,0.000000,0.349593,1,1,0,2761.488972,2761.488972,2761.488972
