"VIF.1","VIF.2","VIF.3","VIF.4","VIF.5","VIF.6","VIF.7","VIF.8","VIF.9","VIF.10","VIF.11","VIF.12","VIF.13"
"223",1.78882814049198,1.7568570624361,1.6041085792116,1.32539346766219,1.25768428275781,24.3476476967225,2.13463000870661,20.2964859779892,6.87654893616417,7.60169692277123,1.46782379660097,1.06571335623446,1.27104116963802
"224",1.80664820366778,1.71050777149341,1.52355350381315,1.40275724856656,1.27595126399141,27.9678003165106,3.33859501846811,22.6619036641868,6.08113757141452,9.19978296948275,1.49481307590249,1.06256389077246,1.39689271737737
"225",1.80535129503682,1.70926964015184,1.50657560310646,1.4220576714386,1.28062572302759,28.3844024650203,3.54829310347318,22.9123214785377,5.89051584320444,9.40157875279718,1.49451288163409,1.06217288635909,1.42556493483231
"226",1.77788008950921,1.64648945307632,1.50274147218519,1.37054186477147,1.28474598298114,27.3012234495834,3.21117939975738,22.0009031033736,5.29388969616345,8.5816591126911,1.49293469491409,1.06975311359255,1.49287935332451
"227",1.77161827023999,1.6378427382163,1.4803657279302,1.38830161247436,1.28948375794059,27.3574683915347,3.26410257474537,21.985504654044,4.98849633824595,8.47040303428631,1.49179389304074,1.07323592967421,1.54025164160925
"228",1.76420433794673,1.6306819060723,1.47026782411838,1.38995190171139,1.28966939075449,27.1208617422509,3.1738939216135,21.7930019647002,4.81674125323924,8.27245319119484,1.48830687280838,1.07637578121092,1.56158588859195
"229",1.77689800693199,1.65207516145441,1.48030758136046,1.4040574532227,1.29026279212942,27.577853301201,3.42321647418749,22.1619589947535,5.08503464212182,8.67130180396751,1.49190368189665,1.07023573808263,1.52648331453714
"230",1.79339023865382,1.68917592726968,1.4742701911831,1.45502931972981,1.29437932966508,28.8640047280405,3.93433523794425,23.1440211537668,5.30617622666868,9.48329412132064,1.49434640993383,1.06470995821761,1.51834819077051
"231",1.78842447290221,1.70073973566657,1.45438560976429,1.47496274664872,1.29876041731122,28.6147203951783,3.93361491707386,23.0327278071619,5.12370071816756,9.34426346131168,1.48749755792586,1.0655955228177,1.53216704781085
"232",1.82232205100736,1.81172784389551,1.41956904810959,1.43318646585292,1.30053530214997,24.3266581968094,2.76852282504462,20.7373658771988,5.72042843795572,8.1840919407193,1.45893127844138,1.05690312805674,1.36018965158736
"233",1.75689655625194,1.64981801883286,1.42371650756483,1.48627803425052,1.3076489841479,27.5465088252903,3.44325027666393,22.4457125853796,4.23189006886793,8.1197139704292,1.48250704653629,1.08921997545728,1.69652725826549
"234",1.76443076645801,1.62814959301467,1.44566742198446,1.43533483708005,1.29963209702385,27.7630784875707,3.37739789613209,22.3193806230626,4.5066055376247,8.30804548391047,1.49121951666992,1.0825884745485,1.64098880220801
"235",1.73654618754815,1.6132573981717,1.43169079691606,1.4300029324938,1.29171063721533,26.5601891646613,2.91894143241822,21.3928026379119,4.11265093161535,7.56350043011476,1.47323835255464,1.09607029720078,1.69267836996381
"236",1.84625197589388,1.87196784880813,1.40566529501918,1.41803534276919,1.3117444154803,21.0087390645273,2.49550811374613,18.658320147216,5.85166863634468,7.57542199399817,1.44462036111189,1.05424416732017,1.33928020983975
"237",1.89902583915507,1.97442573883139,1.42804462642867,1.38559182183116,1.32806406705963,14.2538607436204,2.01441474085602,13.3901854934465,6.05038075726773,6.35231092488578,1.43687718668675,1.05129811002298,1.29041292299113
"238",1.78819931279422,1.90571632712045,1.40805762897658,1.50044758862465,1.35763502244284,26.7967847897783,3.25531764201226,24.1649247231759,4.85835338844259,8.16203708474947,1.44723246931707,1.07673606766414,1.55578834317587
"239",1.76645341653897,1.8355415826004,1.4134765847244,1.55568647299318,1.34494372838265,27.356906804755,3.57055498885898,24.248150631879,4.43677457154716,8.28312731029502,1.46173653586417,1.08630577601589,1.66960236326469
"240",1.75530399328041,2.0719904554699,1.46808750845388,1.53877606563091,1.38274134434037,27.3626765907647,3.11076317177521,26.456233468777,4.25899704516836,7.83394674747371,1.45438485407385,1.10607959913739,1.80677411728427
"241",1.76346017185595,1.89690457371822,1.42527263688294,1.54788270716382,1.35610906656113,27.3288994807088,3.40240963535711,24.9480834321615,4.40470182613761,8.14379470918575,1.45919745283378,1.09053966289599,1.70269553747935
"242",1.74617533967971,2.31801287338872,1.53239205825474,1.56573822715859,1.41658827488492,26.6419187779918,2.94859495115436,26.7276340132358,3.92424061015806,7.23217788937373,1.44149544710702,1.12961608264881,1.94603751726138
"243",1.75148339209291,2.32200162199147,1.51520600418347,1.54993658819576,1.41639268691661,26.7733960890939,3.03042854696265,27.1658483809691,4.17214062497368,7.57173819852176,1.44241196614462,1.1206045129491,1.89200150279378
"244",1.74287956422527,2.6540400162569,1.58809097562184,1.65328603425807,1.46910495892135,25.369620209474,2.89544465736534,26.0095614945128,3.52733274419093,6.34010337893938,1.42567913610067,1.14777492096158,2.03638726335724
"245",1.75428720231456,1.76872925731307,1.41623140159373,1.56233203106858,1.3347176484384,27.2786670130413,3.51563157698454,23.8196022288829,4.11945671829666,8.0410048262987,1.46769055783912,1.09787446182784,1.750299286698
"246",1.7355102572473,1.7260679009833,1.43022900323893,1.54107769713389,1.32435099693699,26.6127553145058,2.9850152478473,23.0957752309078,3.72489436449844,7.25278854695811,1.46153807474455,1.11921002918126,1.84903474901213
"247",1.73422586550425,1.72175280460765,1.41971738766362,1.52698889141143,1.31886881253723,25.9320571394287,2.99513765901374,22.1871336778363,3.77983831887548,7.24859687783701,1.45790285869255,1.11297308035768,1.80193677483069
"248",1.70042367993538,1.77472146830697,1.49642212432351,1.49537426684132,1.32488204527982,24.3663544851717,2.36140572115468,20.6383074114001,3.32444038056271,6.15277948849418,1.42739470096993,1.14746997407271,1.9778664105033
"249",1.7103804369539,1.98435851560133,1.58453075200663,1.55127272636196,1.37448013919794,25.108026331293,2.39263975619923,22.2900560183985,3.1561124346476,5.77572284927635,1.42663773904082,1.16440505567626,2.10245500100312
"250",1.74803581207394,2.0567596986478,1.4793945494132,1.54496967487728,1.37960867666226,27.2427487694925,3.01327050206261,26.1691276747638,4.03052680272776,7.56721264822007,1.45397923701038,1.11504732157506,1.8635230466154
"251",1.73928086293645,2.20861762984294,1.52684044194004,1.54918985808846,1.40234206016357,26.1304476790809,2.82964324350592,25.5047875399604,3.77096863849534,6.94512114206115,1.44044006010601,1.13232528235701,1.94506551246604
"252",1.73590092992228,2.04745125740562,1.50446324136826,1.53995053294421,1.37834385536209,26.318521298903,2.77803603850945,24.8411120747256,3.71837476263034,6.94949299275183,1.44633741721332,1.12992537575013,1.93123946503612
"253",1.84238961635277,1.8779711499978,1.39533053576034,1.44044948024066,1.31950426417783,23.0879732810902,2.80886500457644,20.580308261821,5.83220883742058,8.09215959176807,1.44123212162619,1.05518459801089,1.37215506418874
"254",1.82306011185023,1.87195605483597,1.38730488311925,1.45912001022786,1.33182379960445,25.1263148540697,3.05562689518123,22.3403905092703,5.41243408710082,8.18183238527092,1.43923707696218,1.06046532687318,1.41924457676988
"255",1.81267364956671,1.83794584973508,1.38987893906786,1.48975975763728,1.32918369642567,27.2090322409683,3.35280757965083,23.7345141182362,5.36953472479751,8.73501656098986,1.44774995574254,1.06224314849086,1.45392331943096
"256",1.6535615609407,2.07070927647117,2.15514143875113,1.31397632006124,1.39617181592382,5.07733077583839,2.52169996496524,4.947455522366,3.81193158412256,2.838906769481,1.26270400326913,1.08556384861315,1.58912311433434
"257",1.71774078162745,2.14770576982386,2.2099005487854,1.31318143235169,1.43302670920635,4.46385752921926,2.50212670414901,4.50668274538064,3.78192368655723,2.82357516077919,1.28931381053764,1.08036165313919,1.58897107837733
"258",1.76628281797966,2.21187842127875,2.23907809817235,1.31278951611777,1.46076104549496,4.14422966322723,2.47076685955235,4.28938275159927,3.8118648876696,2.85473544645538,1.30972909076151,1.07614853886001,1.58181829966541
"259",1.83408938954291,2.23429593234175,2.51725228136362,1.35687613036462,1.46904802980566,4.04716522410172,2.69193228623053,3.94926108051214,3.65165295989058,2.78805278294811,1.30521642087114,1.09443662453125,1.67828801835897
"260",1.95708395421585,2.33927404010501,2.68094312306729,1.39119399279659,1.50195892329854,3.93309959030281,2.71338014787621,3.70770318109446,3.67907523270299,2.8318022348852,1.32526667866757,1.09640512539851,1.69012943416675
"261",1.94231243509947,2.41503088395172,2.45672316960321,1.33166170442437,1.53023202072147,3.62157688587348,2.48879951742993,3.74918423544204,3.92116808068598,2.99962377893875,1.35149782208027,1.0784356670476,1.59069289846509
"262",1.89622844959191,2.33813423720258,2.46890516611988,1.3386273140082,1.50503305200816,3.77970693613216,2.56113627309198,3.82525105811095,3.79362454336073,2.89333843968244,1.33357151373733,1.08302035680553,1.62101304054798
"263",1.71103676210393,2.10940266144845,1.90736432995979,1.28187418664392,1.37795424381531,5.5231891144586,2.11843535251806,5.40087581639582,4.06871165263865,2.9808085232685,1.2908601712255,1.06560826467209,1.4103751094717
"264",1.76569468186435,2.18831341328565,1.93013820785211,1.27735605417443,1.40643759708077,4.89151156234862,2.09383905030967,4.90392545599986,4.0814407966016,2.99297568722907,1.30804551267585,1.0636430847069,1.38884757035539
"265",1.72220492956245,2.06768737153843,1.82231974451119,1.29617231319247,1.36050075990526,6.20505836370524,2.00555793429492,6.07960619688102,4.2281706363653,3.10738860574745,1.30880203438775,1.05964076118934,1.41212174577985
"266",1.58991535053433,2.00178947847648,2.09539634226345,1.3132280135636,1.35416223905015,6.14325596598859,2.52699150035849,5.69672458342902,3.94593756738501,2.9519595476147,1.23488101192243,1.09139063300654,1.56847973213716
"267",1.65771039533666,2.01373458400544,1.90454024419959,1.31003258531523,1.3427640801662,6.72452129452461,2.20053008749211,6.37953133053889,4.19576473604306,3.11094869690339,1.28008780104624,1.06928795352596,1.48410836858236
"268",1.74468277114318,1.99395648614682,1.73735993417969,1.32070264310619,1.31864954414708,8.32589225379807,1.91813499885296,7.74236961233814,4.71131916082288,3.59030599480653,1.3440743177012,1.05763834818177,1.41193867537885
"269",1.69257694239585,1.9902978178682,1.80954298548086,1.31619043570748,1.32015501660763,7.86916457698064,2.05625680380513,7.29113736915534,4.49804730017851,3.39151237318823,1.30884750010966,1.06350064044797,1.44170028486062
"270",1.73657008488259,1.98035821887354,1.72396305716258,1.31475611193473,1.31248380316462,8.69136667022716,1.8926111263654,7.99427857759971,4.74588217795674,3.63905970848868,1.34245628947709,1.05790389355464,1.39364370271371
"271",1.75811516461686,2.00685361663385,1.70806356881401,1.31557455151138,1.32576491096004,7.81516458607221,1.84259418711102,7.38883541955627,4.6127124447412,3.4902115162526,1.34485902676627,1.05512095019198,1.38614967267308
"272",3.10026732068535,2.95775632374365,4.3113827291993,1.8810751960296,1.75166978689885,5.01398427238164,3.01262251143513,3.24057821128816,3.88290323500565,3.33708190331974,1.47980950200814,1.15462524902228,1.97429622021747
"273",3.10005685070167,3.06283989729987,4.22843837909762,1.81168146390456,1.76510042725034,4.89356834402612,2.90364486982932,3.19831109647121,4.13812157197849,3.52945340510496,1.47030026513805,1.15034909181211,1.84732957298604
"274",2.87515634035225,2.96825295996838,3.93171356101292,1.7188239773829,1.73236081736955,4.53440041830862,2.85981225656071,3.20946026035906,4.08183563450606,3.422506508337,1.45257116005513,1.13571929499455,1.83030989755827
"275",2.54641438375723,2.84194507769827,3.41852149230439,1.55779150226471,1.67945900399313,3.98942838356255,2.72675242133723,3.2460707192282,4.09913468565879,3.34039269867812,1.423287122206,1.11338851721875,1.74400786369881
"276",2.78933165143069,3.0253427733238,3.69967729211681,1.62703141877839,1.71924526349419,4.31210939317467,2.70681482352794,3.13434300874707,4.31806353852613,3.55513413629634,1.43189333799926,1.12727130769386,1.67563606753799
"277",2.30005667491201,2.69251195247934,3.04455887848939,1.45821218304585,1.63081083764173,3.68304880287877,2.64831690581002,3.34864931871001,4.02566417660556,3.21270186342628,1.40158355790651,1.09857430907523,1.70527444612325
"278",3.3001078167764,3.14558612543206,4.47233608592046,1.8878830436698,1.78941794435167,5.23598196402923,2.92560459093018,3.18575167921007,4.19940964934634,3.62326499512859,1.48128297667235,1.16368001271543,1.83606534485527
"279",1.52132334245206,1.56744065655694,1.91867598341303,1.38470436378551,1.28024875440584,28.9301369767771,2.1014631007267,20.6290780355721,3.32464944069663,6.003096397315,1.28908906572317,1.28800655129068,2.49289586915017
"280",1.484714565675,1.66756065597133,2.44804122948606,1.49028761473968,1.35696553066171,34.4135787189421,3.10936433748222,23.9390296528952,3.27543460389514,5.77879393718529,1.2175439550086,1.39918512697648,2.85034441918646
"281",1.51714915656316,1.58210734108404,2.01123264490984,1.40571884295049,1.2950319582552,30.5813401658807,2.25575820039715,21.5499344015183,3.33479620974495,6.05922114996569,1.27671246678021,1.31665193725127,2.66270575359814
"282",1.61475038071541,1.55094513934116,1.56470873567889,1.38381478160347,1.25850271496012,24.6206911544667,1.93973505195884,18.8570220825406,3.31962536294786,6.02030181448486,1.38703076191158,1.17654805840066,2.00199838044985
"283",1.6103311040893,1.55110818165818,1.62835718006479,1.41911836440014,1.26712790277505,25.7435379118701,1.9618588778137,19.3191250042194,3.15395883825422,5.84729492587212,1.37485374963112,1.21060972042962,2.21396812182205
"284",1.67312568699916,1.58855942165917,1.47334895484686,1.44647060991383,1.27565473134818,24.6856308490998,2.21502930662124,19.6392189422375,3.3737056932008,6.25156199777501,1.42607307010315,1.14999553107574,1.92388563586493
"285",1.51801639913239,1.6178959987578,2.30956086962794,1.45172885913574,1.36989258600768,31.099963201709,2.6774223053265,21.9208053525096,2.90518128288725,4.85643212444641,1.24809569497842,1.37003877709956,2.77676198440831
"286",1.63434546832499,1.60881299914199,1.57584182241501,1.44361746986355,1.28158574916473,23.9850922026787,2.0172231033325,18.4909929476321,3.14102672977596,5.72790268425651,1.38497349993785,1.18701433777358,2.1062674209811
"287",1.63914450849544,1.62413193296235,1.67924564643234,1.48375523103576,1.30424559098874,25.5881065764302,2.03108160946595,19.2997035431122,2.94444297194062,5.4723257188194,1.37796499387426,1.22164472809201,2.36654119521788
"288",1.67375358322039,1.73151284744751,1.69964203411345,1.54557987272552,1.33808213777474,25.8150557859972,2.09324865304506,20.2105460251343,2.81193073116646,5.22329882429035,1.40023561047683,1.21481988467562,2.39250805468961
"289",1.67849004692478,1.75128376463089,1.67542747453552,1.545963097534,1.33987682962546,25.6861028114301,2.11936539521892,20.4170496613851,2.85307703892652,5.29871969134629,1.40517148723488,1.20665865356121,2.34782597563225
"290",1.66290897676257,1.71608484769527,1.79282907663364,1.55041420281478,1.34683928096316,25.957801816164,2.04153307931253,19.7123177228365,2.65059296821652,4.83979871276653,1.3864712152914,1.23714029103454,2.48910910028748
"291",1.64551151058368,1.69033177105813,1.85130138068169,1.52644068854759,1.35153922180095,25.7693259502975,2.00955594722715,19.1921791103767,2.56974749762133,4.56425484136992,1.36964724547206,1.25029567449827,2.49789798843592
"292",1.62121155454158,1.82632764896963,2.05910996460107,1.49961757677616,1.41776719450518,22.9678370481594,1.96667561012588,17.8393025314093,2.10469923303282,3.15730542698487,1.34941062143472,1.26094844664555,2.28092727577578
"293",1.47316014928986,1.67302154213191,2.52794646078837,1.37502834413871,1.46518295811796,14.3122648512283,2.28698490064167,11.8314257286371,2.21129576779147,2.91215390416632,1.22417423428651,1.33091816324796,2.25784542364614
"294",1.46118710080644,1.68688278831359,2.54701838542124,1.36202487866386,1.4744920656997,12.9126070611873,2.29616986878201,10.9690397311948,2.18746046986264,2.87825141584679,1.2133398493393,1.32899426093825,2.2385364325908
"295",1.47472475871074,1.69271885557797,2.50509444499306,1.36433481018576,1.47061812669282,13.7395657710283,2.23654845511131,11.5161819798926,2.1312404227347,2.80997432019951,1.22795145044941,1.32148631992689,2.21382034269743
"296",1.46266745679416,1.66053359539194,2.54746925375804,1.39277136004047,1.45442903536487,14.5154096017767,2.39196030667184,11.9068032697776,2.38684249632106,3.12403077531842,1.20870766715071,1.34595997964399,2.31665161035411
"297",1.54502852260486,1.59724351062695,2.22787383258993,1.44692014468713,1.37363615192825,28.96817381458,2.40878270664223,20.4745044627857,2.66857704754339,4.42562077164485,1.273745474254,1.34223592518671,2.68468696069414
"298",1.4523627800366,1.69892485848003,2.59166396093007,1.353146565041,1.48350004477148,12.0186638496121,2.32384898013335,10.4294994032748,2.16041954545402,2.87125792906848,1.20428764575891,1.32969153809667,2.22928795876993
"299",1.59111050632063,1.56126515665323,1.71890252924289,1.43085365318144,1.27701054780049,26.088597205417,1.98169281948361,19.0843926162325,3.08541250153934,5.68904938137445,1.3483309657325,1.24044559972983,2.36145657180933
"300",1.61742816550653,1.99150247680455,2.03982586225201,1.46803103049862,1.45035176255424,20.6578930308594,1.92999033428632,16.9915383565438,1.95453033855732,2.68251904504726,1.34651436399549,1.24483724070427,2.12563123949003
"301",1.44276794030913,1.85343355173301,2.38964160729151,1.41157153660038,1.29963963677627,8.94216543686712,3.19556165313056,7.39668836106633,4.17808105425702,3.38718398953117,1.17610504113406,1.13899185432128,1.76817239201592
"302",1.48623417157497,1.89248431487949,2.23416455566253,1.39424568522802,1.30036012996482,8.99048709076334,2.99555638266487,7.60428276430229,4.38551764101999,3.52381659344902,1.19695030391509,1.12174772629033,1.70936781472728
"303",1.5019663621376,1.91521998843018,2.2906694075495,1.36357398929105,1.33486210852339,6.93171953332962,2.90168022812075,6.10840529517845,3.93859337735458,3.05122617243208,1.19436600994166,1.12394336610383,1.72801386521091
"304",1.52021282673543,1.91306363113262,2.13609210149444,1.3730629723924,1.30115640334549,8.87671405493105,2.81028387835682,7.61623591515896,4.44089488820442,3.51749057138284,1.21583031740728,1.10791299942125,1.6452353589691
"305",1.51031111172105,1.90117244827412,2.13630927355254,1.37374612754333,1.28841613947302,10.1842414125606,2.89175115170342,8.47104941188695,4.73770301543823,3.84477915880918,1.21657186608742,1.11103010173666,1.61580971410747
"306",1.34903762597268,1.78612389710467,2.76354972319786,1.53113795477536,1.26264932481242,16.2045565936483,4.17613532169664,11.0366296928463,5.0217507174605,4.71292367451978,1.16823389098109,1.16974087750001,1.71979677550242
"307",1.3941191415614,1.81172693413571,2.54993187377442,1.46686128772824,1.26641354836813,12.4931101565829,3.64361588748952,9.19985795257347,4.54635134725824,3.99301490731663,1.1734760500214,1.14926870790518,1.68924341894023
"308",1.41398767797308,1.82945309818044,2.47101116389603,1.44581248034728,1.27580267231302,11.4497919337891,3.52822086351211,8.83363191181935,4.56380501856043,3.90176790670517,1.1716200317285,1.14727621015603,1.72956821719972
"309",1.32183255575482,1.77280547677955,2.8241784536195,1.547492777033,1.25640079392149,20.3055692074018,4.42316488986884,13.2433106868482,5.6009084873621,5.57357424519529,1.16277846356302,1.17644332037462,1.69801119140248
"310",1.44997364689673,1.85772225861811,2.27997625572503,1.39451104326377,1.2739765550179,11.8626324904845,3.24143991282576,9.3436468579343,4.90278165516327,4.18370689200316,1.18842835826064,1.12985030175276,1.64040347976593
"311",1.36574918975036,1.79546193940074,2.48522112824037,1.41776357318096,1.24550736980316,19.448583113969,3.75826540816675,13.6135435472754,5.89120709229339,5.79989669978996,1.16692918960571,1.14905079871004,1.56045433378198
"312",1.26866436433463,1.73266864643814,3.1185150990423,1.72728477600906,1.2575663120003,32.972722711319,5.11209381556503,19.0601866116636,6.76153064619475,7.84171835678332,1.17669361830713,1.19865621272983,1.78720897752894
"313",1.24935334760783,1.71214175060921,3.29642299335845,1.79407902961486,1.26155615047262,48.9477619613773,5.49202026521229,27.1045910052214,8.29896296545405,10.7835296910755,1.17776221528436,1.21318400225178,1.92573046689079
"314",1.26563078469943,1.65921967001338,3.69214374403314,1.90329199760203,1.27332614528258,81.0491000174338,5.15508282489164,43.0825126481351,9.80749545060899,16.0742811188898,1.19483385993185,1.23529865472992,2.2555000657387
"315",1.56802573874366,1.90867258100341,1.94285930226087,1.31088592197284,1.27795587939881,11.3761143493183,2.45683539773466,9.48030208103947,5.08445322908339,4.14833519825119,1.25915420426021,1.08752902032891,1.45143895304753
"316",1.60776034579594,1.92681655115181,1.88889876302345,1.31007934203352,1.28717704239731,10.3981914707473,2.30360194959512,8.89966397704994,4.90544496729792,3.89596157124127,1.27832042331935,1.07861388737222,1.4436753651352
"317",1.63873973060027,1.95247022105222,1.87077400033246,1.32018175142437,1.30116773450379,9.09394883757065,2.23484234203125,8.04928760802025,4.66823188691167,3.60679946976747,1.28778466569991,1.0733549110224,1.46359810299364
"318",1.6300019174069,1.92824905762711,1.85026043448701,1.30404899595314,1.2871454885495,10.6424508610574,2.20821902106681,9.14327957376476,4.98834102088058,3.96144852414684,1.29405492645178,1.07440558524105,1.42052974740723
"319",1.65468612722956,1.90391337608454,1.78657672941492,1.28727015806004,1.2749512066851,12.7124436151415,2.04214082623078,10.7716767710927,5.45171429293368,4.46892909279524,1.3225492576704,1.07119655014202,1.35439377110481
"320",1.70113662770483,1.90637443469911,1.70044802847356,1.28988358519418,1.28157043728638,11.9823453097636,1.83371699602128,10.4014075978764,5.27223419239707,4.29903505846483,1.34849517716284,1.0623955750613,1.32614822289352
"321",1.73457902236476,1.88048352077522,1.65714396112365,1.29208070277827,1.27422695100315,14.3274060205034,1.74355892240155,12.3253499160376,5.75423525682384,4.90055705020388,1.38296352400558,1.06218441604213,1.28956457644399
"322",1.77328421037701,1.78479071211362,1.66607171444363,1.29744283812957,1.25254890524244,23.9607521748732,1.92901738644858,20.0266867329335,7.41436851879039,7.43853679109834,1.4503775223196,1.06880196906827,1.25157294236978
"323",1.71217091548681,1.58793483378887,1.45343961369078,1.37431460930835,1.27643349102113,25.7011207178335,2.49628071013735,20.5502398982676,4.07748720784251,7.20196489607031,1.45984206929207,1.1014709055176,1.67906904826472
"324",1.68708478475445,1.57019437197297,1.49798725277716,1.31466626111577,1.26520124324863,25.534872282267,2.17434350521005,20.3369876315824,4.12903889529415,7.13685134704047,1.4453463315868,1.10870341989255,1.69047582612393
"325",1.55149662051704,1.81791382872716,1.95230211934601,1.25607400044769,1.23407008891439,23.7181938307027,2.37041639849798,18.8491378365121,8.0373671051047,7.85654577303139,1.28816195396475,1.099585538482,1.29962358060802
"326",1.52695697361575,1.8406855643696,1.96595611968772,1.27216481680988,1.23938577306993,19.9693781887968,2.49480900183799,15.773754540126,7.11976289016468,6.71344843437801,1.26356299087499,1.10063113731134,1.34016242322954
"327",1.29978538520109,1.72882336706167,2.76468908951268,1.44615442709902,1.23373005364562,40.6490663450401,4.1200951994087,26.3932103013025,8.43670913909584,10.611991866876,1.15200573841854,1.17492006527852,1.58593010106324
"328",1.30583180672046,1.74054276961614,2.70979047061412,1.42676607545271,1.23502675484503,38.234817002842,4.1559362731555,25.2022337565421,8.49535099468626,10.309744468988,1.15049355864319,1.17230422550339,1.56068264712666
"329",1.345451850093,1.75552251928723,2.48689769404421,1.35613908244519,1.22989429512293,33.4626243209997,3.68577516973766,23.3413311784337,8.47131730046658,9.89893833061899,1.16540691080352,1.15422505854497,1.46398058609027
"330",1.33308789990073,1.59192931549151,2.74926062021591,1.51263915800798,1.25271298003894,45.1985890802402,2.76589899044958,28.3431674613706,6.27327126343547,10.862070769161,1.1718702545871,1.13831273405349,1.77102695755906
"331",1.35293558369716,1.58749556756811,2.67193873005957,1.66825994229041,1.25413978174633,48.7783539966191,2.69232984481433,28.2220827839733,5.09049278691824,10.2774561649498,1.180357504323,1.14630952497926,1.82374738956485
"332",1.51460868449233,1.56525838723597,1.83847331016215,1.24322436702044,1.25234720957856,26.6111799985176,1.81336358228791,20.6613874083094,4.20467438754217,7.34080628862838,1.30712872221149,1.18106573575761,1.97650296581554
"333",1.53297266279734,1.56906271398091,1.76209034382424,1.23242499638903,1.24415438532068,25.0170675993129,1.73246078467776,19.6999091704618,4.19650035542289,7.09473316906429,1.32616691273084,1.1530368096192,1.79312835264649
"334",1.56923844067503,1.54145304945466,1.66203769448271,1.30918553785687,1.25156401546361,25.8677414377954,1.83189720979464,19.6602255934361,3.53587252508695,6.35335735337478,1.35827052568656,1.18616028427124,2.02282477379811
"335",1.76022539586972,1.62549696609699,1.50119476539872,1.33855202013884,1.28102377848587,26.5525869519711,2.83904721255138,21.4346538604264,5.07907215426388,8.14295385945044,1.48486977918378,1.07535126991612,1.50951879983717
"336",1.40924758599446,1.57427159388284,2.17295212558839,1.29764577902243,1.25072778919464,29.0475313950601,1.96441999954329,21.4723311668884,4.75891605766101,8.04890743447896,1.21546476426967,1.14533262204637,1.74258173322103
"337",1.74366813316976,1.60424721299933,1.50153209710952,1.31418278542284,1.27853790611537,26.3615775388902,2.57131854492391,21.2338954275013,4.82219965976363,7.91080724067209,1.47811456203906,1.08430172674808,1.56252716040548
"338",1.66275406695914,1.55616157065029,1.48999070712334,1.38559579381769,1.26622335921426,25.3229047700596,2.10863810484928,19.8815848095961,3.51907418350381,6.44333285965775,1.42718846362658,1.14291482760518,1.88591995005605
"339",1.56880313125378,1.55257650769185,1.67758669004927,1.26358234870953,1.24872109718383,25.8249426104754,1.79273449926129,20.0294947399608,3.85516858816295,6.8184758543431,1.35874824184539,1.16506981291476,1.91621583108545
"340",1.6036891733031,1.93229148482194,1.90820873495758,1.31787258480704,1.29109576311626,9.88890371991444,2.34343614916536,8.52268767985002,4.78885969933304,3.77281084765608,1.27211263992193,1.07993942066908,1.46528212538269
"341",1.27821683882246,1.64121416541399,3.61469485669359,1.82890105921253,1.27258153231461,79.1764483425849,4.68199398436052,43.1355858276893,9.54716065842266,16.1124385688439,1.18856570929369,1.23396732618755,2.1867662527211
"342",1.30013753622287,1.60976866484509,3.2814545979626,1.82979031083901,1.26606031971501,70.3158847301636,3.80482313395307,37.8822342457408,7.69652934274453,14.2387500153106,1.18605854888527,1.18262650151311,2.0058470536059
"343",1.42116629040439,1.83850516497746,1.82201974673194,1.71295585920036,1.23319469104932,3.39014376993681,2.17648542419455,3.0254184803761,1.90149057386276,3.43408573580577,1.25668154933547,1.16648193091121,1.56808194740755
"344",1.44487243329083,1.67959329026876,2.61521623657701,2.67121110402005,1.10448474364084,1.99295516321775,2.14335592295786,2.06217465540012,1.66283497087001,1.86641442724496,1.18984916940484,1.18207636472348,1.57788081008963
"345",1.40477469285179,1.73506561349959,2.67394997322268,2.86738182200698,1.10821323530375,2.21118068397226,2.18335657421377,2.06973055043321,1.72611803693174,1.9305103508619,1.18788225923479,1.1862996854029,1.61451812832343
"346",1.42440880362246,1.71694336622075,2.43139556005607,2.60745558788721,1.11503943966126,2.3402769424297,2.76000394235543,3.01238417003446,1.7482777144217,2.21464466296012,1.27263523098811,1.15926146609426,1.76282111448663
"347",1.36433673586623,1.95547416386909,1.68077306291891,1.56822519645938,1.61373472434298,3.75928045470009,1.76325767590297,1.85018695745319,2.33024067795401,4.34315492439031,1.19810544075114,1.11276417444418,1.62283163586503
"348",1.36867292775133,1.95799342934939,1.72013151200355,1.597951365626,1.56540299390757,3.76141189019675,1.79422435286481,1.91421348605967,2.28756409339557,4.22273224561679,1.19758989999784,1.11626667785565,1.59794679977936
"349",1.4037848813469,2.11827538689573,2.10216039850972,1.97617994074866,1.44094059520997,3.9665268723841,2.1836748734795,1.92923778411629,2.16476179069143,3.80997252394257,1.20128495914581,1.11996586443003,1.55852828297964
"350",1.34771369322716,2.00429247520288,2.98485559903063,3.23642961345431,1.14664801133537,3.09112142156645,2.28404335774125,1.6962674733484,1.84643165070797,2.1019038335845,1.1509204236921,1.18480607054378,1.62462890002505
"351",1.34444015683392,2.08506390569455,2.8459773305979,3.03988841828195,1.17890472529095,3.46982433223777,2.49912957212655,1.83086860972536,1.83088217042422,2.32926311314958,1.17368700812871,1.15810773817984,1.61120173652722
"352",1.44852588035279,2.18028307205914,2.35109936801839,2.28077255361357,1.45684501706723,3.99115697702576,2.48607433731216,1.75971904594714,2.12228972494167,3.77959803396729,1.21423717848542,1.12683674605711,1.60845320924432
