"VIF.1","VIF.2","VIF.3","VIF.4","VIF.5","VIF.6","VIF.7","VIF.8","VIF.9","VIF.10","VIF.11","VIF.12"
"655",1.39419203114215,1.56837782744609,2.34816482542458,3.04220442881482,1.32941309233879,13.4370001791662,2.8232251312754,4.99673724151163,2.87689717171421,8.88893461237987,1.11973643171235,1.34727392884543
"656",1.4229202045116,1.59043449460514,2.26653164989775,3.13828836460833,1.34333159234565,13.4267877589871,2.93765411377745,5.04897845728942,2.80525236707357,8.98337293858554,1.13526218532304,1.35381585796405
"657",1.38503816300461,1.57506709318559,2.91638822033087,3.84830723835817,1.3348477914353,19.063529225076,3.71400020199509,6.60808587972106,4.23216269164837,10.8591556283678,1.19750689025919,1.34676069993144
"658",1.52405578823877,1.69341751527628,1.97982484125631,3.32368279185985,1.43702253088644,12.7075265086413,3.11233865733903,5.35183437439864,2.22301334133327,10.3965743498222,1.16107820414008,1.38346611056536
"659",1.40913575334273,1.59099964555661,2.69473990476453,3.59453560754686,1.35133697152122,16.3498232164237,3.38973435430009,5.55869817581167,3.55079876247748,10.404915804501,1.1669131823972,1.35949555844439
"660",1.41864031924644,1.57466008649309,2.00165888989666,2.69016657725022,1.34880934310344,10.498995833754,2.42562969252441,4.79891682075505,2.15676296296565,7.98180843549621,1.08076854086536,1.34824022795764
"661",1.43212131958243,1.5806938768727,1.94291311630021,2.64412362570679,1.35875691838319,10.0054621161459,2.3706747842109,4.87872053242605,2.0282170256676,8.02945296407261,1.07560550432267,1.35015225574902
"662",1.52473522582457,1.65766765212456,1.87305970395791,2.94921672109208,1.42233142335317,11.4088100716387,2.61969428868463,5.73800462337578,1.8859950804248,11.2297575879692,1.11593585345687,1.3925259937675
"663",1.41997167613102,1.63212511117984,1.83355282346844,2.24960875765887,1.44156672964025,7.05072061135341,2.11781587467611,5.80803080579728,1.6940910931694,7.93518163366991,1.04538991045278,1.37062840639547
"664",1.39483858532594,1.57359593713893,2.0638858608621,2.65726272144649,1.35389703477111,10.5256736982339,2.39990159506783,4.75587732938846,2.21674499014889,8.18834033165033,1.07000702272055,1.35363581399037
"665",1.34680217460059,1.5710048406666,2.17885073523028,2.61280841850588,1.36288175030404,10.2461610496383,2.33620572065313,4.66447188171844,2.3092336200865,8.05953389888997,1.05891851861654,1.35344900537839
"666",1.59940272120094,1.71144930238628,1.73980959694927,2.70085772345863,1.46184008025731,9.18910788697083,2.47034284036049,6.17523341629472,1.81669341267005,9.73937330232801,1.11509813288221,1.36143340096304
"667",1.44376537987546,1.60586565199669,1.82537451595108,2.38177827850476,1.40379570735338,7.91172180228189,2.1677222272137,5.33709096121619,1.73146511601497,7.77653899740826,1.0527955747657,1.35423902987589
"668",1.42384949685117,1.60534454308698,1.88593471735119,2.42065418948974,1.39929121840214,8.41892454218286,2.21525380955721,5.21723878335955,1.83285277862777,8.0274843806682,1.05169712425307,1.36139288759857
"669",1.60150514514061,1.87408314336334,2.05858341940111,3.80389255449697,1.64627818697083,13.7650466791018,3.87681992770603,6.1270365562097,2.88428402790394,10.7328757013532,1.2730306028183,1.39915251450422
"670",1.26115604326019,1.36929708963803,1.62070538976326,1.61563936182166,1.30158001419937,4.30179226413792,1.41612032453378,7.30390744909419,4.00423943608817,5.93822037302263,1.19836776818884,1.10235790330673
"671",1.35859729986229,1.29492283735079,1.82046600282892,1.49015140027162,1.2708424243529,3.49079592521109,1.61112449727475,5.1265001545068,3.11238041233207,3.89183724396388,1.15442577387927,1.08464207566705
"672",1.44967880377055,1.45989719361443,1.76786664821923,1.56368144878587,1.37415471947999,3.14550164097726,2.59391945622186,4.03757067973693,2.07144117284011,5.38985381746184,1.6653575073752,1.09069089656045
"673",1.47974532965769,1.58456847414314,2.1829372152911,1.46797607644053,1.34107386459366,2.88991968695629,3.33631024369957,4.11428937992724,2.5217961859009,7.81894215449598,2.16637308332548,1.14235947195562
"674",1.48812570625195,1.54483759482479,2.15841571897401,1.37285896890844,1.37724339251696,2.59454718643562,3.11671422542665,3.77884895624409,2.43333118185707,7.4937473712116,2.0467232860686,1.10343349329827
"675",1.49745687441069,1.50952259775345,2.06611225295221,1.40760455573343,1.39205468942156,2.70418802682009,2.89627650999917,3.84923984365762,2.2947413805817,6.62932134614906,1.93171597764726,1.08497264541614
"676",1.45962220603868,1.48830259917734,1.8954367183978,1.48877166206958,1.35997141776722,2.92652259579256,2.81380899864481,3.93640262515126,2.21485728900766,6.23967493320004,1.8488515575933,1.09328828728496
"677",1.48326464719515,1.5704872313801,1.83618511338492,1.61907702387072,1.33070333716236,3.30402662451328,2.86417148583619,4.26726784284485,2.22911815470997,6.15007920523259,1.93186890159096,1.12364706541917
"678",1.50288694083949,1.57584279445886,1.7182263916581,1.76759726654966,1.35193320670633,3.6527354122927,2.63429438084431,4.34867693935763,2.08276471814514,5.25232613019158,1.72126470185782,1.12769742399559
"679",1.48581204386058,1.69548830519136,1.7503577433432,1.57987487940567,1.31762651022748,3.02187544570644,2.96030006423774,4.34890584149813,2.24634447195283,6.64799516891012,2.0890754438777,1.15247908117955
"680",1.54195921092078,1.75426296163253,1.57113840019536,1.61083113606146,1.35850492047561,2.99303142377418,2.36226242882961,4.03008069537143,1.93078080472344,4.91120231464956,1.89435142902251,1.15107524229463
"681",1.55119666421272,1.79323253893861,1.51897970809227,1.59213755299604,1.42476890690094,2.932669499162,2.07841477033308,3.98281681850159,1.80951103888085,4.08404302180961,1.73004709073154,1.17973119101057
"682",1.5408703270656,1.80350765961118,1.50944767003647,1.58624177227846,1.46056768941101,2.93990905044709,1.99992898212921,3.99212555745885,1.78008538393218,3.82294553706361,1.6544961341548,1.19771222556627
"683",1.59514033608544,1.81817210572014,1.54648269061253,1.8282729073195,1.50253021948899,3.55290743499908,2.01528011786782,4.24942653893367,1.78009758555354,3.52200821482016,1.49498377117255,1.2613072471789
"684",1.54313587549415,1.81806838359633,1.50780094378907,1.61001994232926,1.50696808073834,2.97883889160498,1.92499337922873,4.06457596092923,1.75888807095921,3.5453468718866,1.56941522368163,1.23237064423674
"685",1.52194811085335,1.83849499848219,1.53101764363563,1.67785587042327,1.59833869933273,3.17759232343332,1.84803526852065,4.39097849913508,1.74165199550782,3.30300203999432,1.39011831516012,1.32277598982083
"686",1.40295516653344,1.76505787768224,1.73162039181092,1.83197588464501,1.59213312321911,4.3134424910368,1.97436294008702,6.85736213813418,1.65933231902259,6.12814398849305,1.11058850593343,1.40078784935971
"687",1.478560657518,1.5456319685308,2.0887834629036,1.44337272048897,1.35101443248016,2.79004410173034,3.11398889839223,3.90153863282947,2.41268809584167,7.31451790811657,2.06301210413562,1.11643056569383
"688",1.46471263989421,1.51552198686373,2.04439004060116,1.39886678633636,1.36471518991956,2.67848335007084,3.0171920650515,3.81827192671638,2.35946469921697,7.10427582719575,1.97321198528788,1.09870190005382
"689",1.66515319951223,1.75930015957441,1.72523808803057,2.90060542879334,1.51859965364868,6.17471307558331,2.30432183983176,5.65673479360084,1.86698110735782,5.65740860550486,1.16102107270477,1.3803727919252
"690",1.47835923067597,1.5028435180841,1.70505098850047,1.75460359705715,1.36540334358008,3.5378507127199,2.5590678014233,4.24125612253268,2.0243032836851,5.06690593299383,1.61891839822631,1.11591606806666
"691",1.52583020427304,1.56597057253753,2.26147721916604,1.35482110188578,1.40746426353285,2.54724507965545,3.12235473128514,3.78829063789851,2.44866901698205,7.51805187379805,2.07924112265242,1.0963432946005
"692",1.47846943682681,1.59318988857067,2.24256453944344,1.43289028362019,1.35300270703024,2.77424970537334,3.39254380526558,3.97994174019271,2.56437775930955,8.07116817797721,2.1766678410318,1.14296722472701
"693",1.46528323079415,1.54531849726196,1.98450463723386,1.50486932748996,1.33394909777861,2.97861249685252,3.04835806965605,4.06986561063837,2.35739371684765,6.95393352922985,2.03049158924939,1.12143832304839
"694",1.49670987668537,1.59576017588705,2.27724517058185,1.40668876224298,1.36852808294618,2.68594916535688,3.34057159939059,3.85684160766993,2.55226859457175,8.04470528346565,2.17454310676738,1.13286232866963
"695",1.50240351924563,1.57800029209294,2.1896017677798,1.46101044024481,1.35237473612553,2.847109694978,3.24297126546212,3.99999269478508,2.48155235603556,7.6231928125436,2.15099037142511,1.13007080368942
"696",1.69036298623059,1.76196880008571,1.66422399988164,2.72070352361058,1.50542086361648,6.46323107235651,2.36907013217942,5.58035444956989,1.86956825454695,5.63434992471741,1.15930684026921,1.33113503138258
"697",1.48665400926176,1.7045014612809,1.70770968821015,1.57940397306412,1.32040036974228,2.97947966766747,2.86583711035369,4.26480618983669,2.19704690427878,6.41425347697902,2.06810227732244,1.1497166153509
"698",1.46102333521398,1.62182325341001,2.32791014038611,1.3833153507666,1.37161709432357,2.60620392395795,3.5713213640464,3.84421836965928,2.67816758386839,8.63637634381771,2.20541526365572,1.15419996635305
"699",1.33710892317184,1.40383517160835,1.65310002160133,1.90006963623444,1.54117356480483,2.99092025316275,1.74771480223649,3.09274690760604,6.43001232300276,9.38758863686305,1.43721029419142,1.16251695892845
"700",1.37191411989576,1.51618879374916,2.0934799456669,2.02567753860926,1.48837621074648,8.55143210716012,2.64541577315939,5.73344816797011,5.35686622494191,8.06041629348676,1.49870049526661,1.26706949195765
"701",1.54559852464439,1.4124927990056,1.45437301967227,1.94817250338934,1.67563527864516,1.75767998963153,1.46829749271498,2.30410753134363,7.6437408586331,10.7312411244225,1.48748706190856,1.15043169399354
"702",1.37099064362901,1.47895448229994,1.47755738570537,1.79370484043038,1.70542607150707,1.81956436499598,1.43421113376788,2.15117688194048,8.46253481651102,10.9251111534121,1.37352822913725,1.1072352085596
"703",1.51223168056546,1.7387102041099,2.64769416305758,2.6944837322942,1.58120404306912,16.146979159927,3.97184960157107,7.54837184250431,5.69954910149114,10.1982800385235,1.53137644025237,1.38242727503669
"704",1.40668448907122,1.29134533647986,2.00158784726907,1.56297319478458,1.28700811125693,3.29097806727734,1.72765598734106,4.78568136374318,2.99885159240406,3.74880850070669,1.18643738268568,1.08390918470501
"705",1.57548113462815,1.30533756975737,2.37385597204983,1.4628554772428,1.39281782100137,2.74137660496743,2.29557135400953,3.99485128900686,2.44779395518891,4.15702752312309,1.55868219561322,1.07236643597826
"706",1.28908666367858,1.27083220813926,2.38662028851099,2.60963033716598,1.4472282181396,12.1929954315079,8.0957256489247,3.27522081380582,7.9634993652225,9.41714533126616,1.53243530971407,1.16831982673636
"707",1.31333847073708,1.43906163678578,2.57495195924084,3.23454761875636,1.35916501355024,5.57332484659095,2.90103294020743,1.72308399326803,2.23130904229592,3.96968686531476,1.22632098342546,1.24604971626941
"708",1.2526152150142,1.38157285067838,2.43448131017845,2.66901678864233,1.42001196765232,4.65953111634307,2.67811201413851,1.44987251745964,1.86299944139679,3.47750534979149,1.18604743637962,1.20857729884003
"709",1.25833892391808,1.39507581263493,2.48720956666596,2.76576218815791,1.38070748306058,4.56643864061703,2.59233130920641,1.46301913905059,1.90743580875009,3.49345004565081,1.1839042860981,1.21841582117296
"710",1.2114092152939,1.25135795548913,2.36688470633919,2.18275711216475,1.57641052557712,3.8969601341,1.81699123552488,1.93428964118209,2.50215327839202,3.0278169456383,1.14769158137951,1.1754532432617
"711",1.22985891056276,1.21997070058112,2.3111202338771,2.1850087637974,1.64799115625554,4.55331466009845,1.90263794206859,2.34481665753416,2.95967265792131,3.12100195829287,1.16241583742925,1.16552473704911
"712",1.19807108008971,1.26373494330158,2.33670646702415,2.22658816406697,1.77101219296373,5.13295160009018,2.8820767140198,2.05064052843008,2.25471408116809,3.6926723856028,1.15630118496839,1.12373687576392
"713",1.24215367471893,1.24476923096985,2.2665082424128,2.261447441176,1.84183506887025,6.74303944775947,3.74651047751688,2.69050489451615,2.46985416269063,4.01041860266472,1.1788502852996,1.10336027026138
"714",1.17557563898479,1.30126469476068,2.33448089510927,2.27354247584376,1.70071486349892,4.56506904640697,2.70895014748246,1.63064257599889,1.88474715564827,3.53800292762551,1.1677834663488,1.12078675898121
"715",1.22144544415688,1.23998643550736,2.26122150754579,2.2769861728311,1.83992127927589,6.3109245823099,3.27059449076687,2.74876168378999,2.55331430107052,3.79419515756629,1.17797098953281,1.10832187761894
"716",1.31111840549138,1.48425004549109,2.99752109755803,3.40305482216312,1.24186560147057,4.25714693443931,2.2885640476487,1.58444955982535,2.18059340309178,4.04525231702591,1.14793026473537,1.26903104145193
"717",1.16757104247643,1.26980626140321,2.36734168037471,2.20965083386532,1.63938588294496,4.06432054521167,2.10690867971885,1.84016790760619,2.20433154710351,3.18437675532801,1.14238706864858,1.14906876608552
"718",1.18675928388185,1.24355934590327,2.34299166044187,2.1811447211143,1.63869333727163,4.22359096020565,1.968006942394,2.05613545794782,2.56328917115984,3.1624969525541,1.14359276673519,1.16006673440995
"719",1.15793265152599,1.28216512738313,2.36978304220018,2.23361170094852,1.65893959538546,3.99096401511953,2.26547281705541,1.71458884217329,1.99695609586851,3.21460615510176,1.15064426156708,1.13797931257889
"720",1.26229436036498,1.22734081716935,2.34542904254393,2.18789110246172,1.58365866501892,4.09754880399958,1.7838392186813,2.12805140839029,2.84338743936488,3.00110756270144,1.16895378937344,1.18655857752684
"721",1.37044761505528,1.20089282447266,2.28504149832915,2.23111790352272,1.60634847536674,4.71456979787222,1.77965071721483,2.51519367493888,3.52633094697821,3.05636755677883,1.21936836209319,1.18969558111688
"722",1.26193416835523,1.24156179228843,2.24788166390234,2.26896834939877,1.83181639185368,7.39071987624934,4.09315145969611,2.83311491162368,2.50532861846058,4.08225875153276,1.18681041963567,1.09733681875987
"723",1.23220096716574,1.24811682144098,2.28903138830318,2.26362871915929,1.86044871216678,6.4568492315663,3.62498502953926,2.63144987380888,2.44807344583284,4.01192894493083,1.17468584919967,1.10739267715449
"724",1.18901331449098,1.27100081977559,2.34113669247392,2.22926917257159,1.73204898703416,4.84783970156095,2.7034701995656,1.92559986882355,2.1783296801559,3.57730434674916,1.15341665337275,1.1272975431638
"725",1.28980645277324,1.20251612638422,2.19176349497679,2.26411105518132,1.68007437752061,5.73861052403694,1.9771020760536,2.97679536579411,3.46925719276724,3.04410874733001,1.21020061598717,1.1491889564208
"726",1.20123054992255,1.22610568705758,2.31583913075252,2.19803174253957,1.72007223695157,4.84702858991952,2.15411869668145,2.45194206011849,2.79727593765639,3.24675553718514,1.15915003917809,1.15002771983263
"727",1.1609155172105,1.32728672225483,2.41072257280266,2.30440193127574,1.56771256027104,3.64366892288591,2.22951222845375,1.40021288494707,1.72452852486774,3.16398157449996,1.15710232676339,1.13074793623081
"728",1.29825582851947,1.45844191911598,2.92958488446078,3.03841712222925,1.21803077174012,3.4601101494583,2.1883495420389,1.42900597546945,1.97946796182893,3.74632003054812,1.12265066039241,1.24973275772572
"729",1.25879314903289,1.24521498271313,2.26649664083006,2.25127862725913,1.83239540038098,7.09603886861826,4.02847628748741,2.67262397980756,2.44684985836501,4.10780068268316,1.18222072023981,1.1004943028101
"730",1.23159039670811,1.21052329843274,2.16254971939476,2.24893868201456,1.68207015639749,5.78688068137293,2.12874063541288,2.89508099668952,3.13856497605409,3.09633439002968,1.19488759163231,1.13130322983878
"731",1.6276739606372,1.37603680233902,2.06343220550875,2.18570735903953,1.42548140602327,3.75560019141521,1.51338788255464,2.35147897400457,4.2567995976789,5.56729814007126,1.30453348811134,1.28862615705243
"732",1.4673287114588,1.2305474238037,2.32884509578544,2.29847452807276,1.53236625280538,3.98842980086991,1.72257091632345,2.17242761396416,3.28328382599069,3.09696870860711,1.25521790980944,1.22927210569303
"733",1.44422179739662,1.30169726892784,2.39976547060143,2.37624194575613,1.44784565925513,3.16469307660342,1.79139378796458,1.70982475247394,2.42046502691619,3.05496220022244,1.23265333365719,1.2441255736713
"734",1.37516911736801,1.4960146190086,2.71368186546524,2.82285358348647,1.20725436860245,2.72356764195504,2.78426145143694,1.33138898679436,1.64221698227649,4.73270049697422,1.14530557881615,1.16793892503565
"735",1.32524321879362,1.30239536600713,2.46374410087749,2.31633191499452,1.42265973186108,2.89271719784428,1.9147369028866,1.46242989643601,1.84434309066698,2.87259290394183,1.18962765555455,1.19535575400559
"736",1.36889294452225,1.3257623505366,2.49895739623856,2.42608257651658,1.38665567945018,2.82659586649388,2.0334756773434,1.40858986974454,1.78839644789325,3.11418373621135,1.19616733790655,1.20412764353727
"737",1.51011094948193,1.34465843361762,2.30988110546853,2.40276557250108,1.42485661164891,3.2984058467527,1.70893519793989,1.7789128519413,2.80946038257868,3.99008296479343,1.25318310172804,1.2694660084002
"738",1.60000253907289,1.3136198575318,2.18478056617059,2.29415387196159,1.50823263685224,3.90132521399981,1.60192758358149,2.32278001594628,3.95443876498814,4.39507555252757,1.30905477790046,1.26670514866053
"739",1.50171596786216,1.23728109449357,2.30917928288191,2.32766735975979,1.54094064044192,4.05150810375052,1.71019548587509,2.23338327271585,3.49762956234184,3.28336051947297,1.27033703451514,1.23734407324223
"740",1.53985295940864,1.2849296104506,2.28637957693722,2.36231190964678,1.5023735915006,3.71828288291273,1.6732565475834,2.09576046450752,3.40082367452253,3.68050599129938,1.2808629589505,1.25689015188649
"741",1.57641686495965,1.28224372196643,2.23353058629523,2.33399622221531,1.53298773149101,3.98585472666749,1.65191855288755,2.30879078855904,3.83540803243197,3.94443532462518,1.30282410971234,1.25769459167169
"742",1.37192958731014,1.34203521164628,2.50125030686439,2.44413272667953,1.3603410641159,2.81403429316757,2.0608690973438,1.39619401435439,1.76056489495025,3.21679851625495,1.19082085720084,1.20275746927956
"743",1.37278245198588,1.53073701718869,2.69785104622977,2.8397684884977,1.1880925125849,2.73273215999161,2.91600329848851,1.35953742689166,1.66009719900804,5.16139934136797,1.13306077483621,1.15642636012931
"744",1.34832132534903,1.47484195294358,2.72750443577759,2.7692400050831,1.20733399774044,2.68117573732304,2.63933021849035,1.3197129915904,1.6702139156943,4.27144001134772,1.13759558372164,1.17874142769909
"745",1.50806675566831,1.19564291564936,2.25569340958894,2.32081919173347,1.63917307002247,5.10701508234725,1.81842489420894,2.78491468139961,4.191399559712,3.13216749764914,1.28862545340935,1.20337220043056
"746",1.23129639505184,1.25840899724471,2.38676015313273,2.18999506101531,1.54665079365703,3.66305125003665,1.79913153409209,1.84579766792466,2.38885618730537,2.91447088300074,1.15608655660748,1.18188722337426
"747",1.33391499265667,1.50232590784287,2.72730720254014,2.77940752727412,1.17986176224542,2.68156211279477,2.64278757260169,1.36609964633201,1.70126141427973,4.44077930895076,1.11546193633831,1.16825269962111
"748",1.46581029251074,1.42967334552689,2.47237795638457,2.5976857554289,1.29240942065044,2.98798085034084,2.34334418860091,1.41240525434032,1.70590207772771,4.55669631898629,1.20322454175801,1.21001923881001
"749",1.50927918452176,1.36829993085587,2.34709657537181,2.45540409421472,1.39510620948287,3.17583513097825,1.82101698712439,1.63959114611941,2.40519519421779,4.12362024517434,1.24720309175198,1.27044480288508
"750",1.55177143075327,1.39026438352765,2.30344885479692,2.47016611789273,1.39172504038499,3.26302205708802,1.85136190951386,1.66714776041716,2.52920034985289,4.66854338437997,1.26561209803315,1.27794355564284
"751",1.43979326079954,1.33655035754505,2.45481372435784,2.47682781041411,1.40459250204472,2.93255377296364,1.9654399416472,1.51133674813765,1.97245857771119,3.3233267481055,1.2216333705667,1.24603948832244
"752",1.60416126360331,2.08786910162077,1.68680373357826,1.40583128227994,1.68297541489072,11.3404046777817,2.57012378397739,16.5623082415046,2.5025852727847,6.2945144579649,1.33279246404179,1.33646027165547
"753",1.55579110715729,2.0268405252175,1.56281506852324,1.42482535105313,1.63959399384781,9.63786950262345,2.46189739607546,14.49347981371,2.22249097290396,6.73185792977169,1.31971073881009,1.29359450293956
"754",1.57042211341587,2.02190982579219,1.51856439504975,1.4154517576606,1.61605291681739,9.25307623897012,2.34371314085984,12.9627943967699,2.06221535866103,5.7728199702957,1.33203490958392,1.2724407489511
"755",1.55325969798274,1.99033549276462,1.50543279201876,1.40695211437633,1.59722296595129,9.27969941714625,2.3012163786158,12.1957335195084,2.03388562597111,5.22540429629648,1.32606434303962,1.25924732577434
"756",1.54130499716723,1.91985925225612,1.48125270407208,1.41635541354795,1.55392407074396,9.31752048346619,2.21597119522064,10.8907099565514,1.98541927291795,4.41697940507685,1.33471150530609,1.23370256625545
"757",1.50514421793809,1.85436395990829,1.45715458976323,1.42099776003612,1.52469392530905,9.33312793248902,2.17070232293286,10.2031889294441,1.98699916044202,4.23746537033503,1.32750203263574,1.21790831366202
"758",1.48141802968898,1.80057629352339,1.43604120632619,1.43191740839119,1.50245812105775,9.28790718556719,2.12547305652685,9.62263529144786,1.98535844588405,4.20123098757927,1.32696295996254,1.20490650665972
"759",1.42111405441753,1.58647888171983,1.41649803374629,1.57725068138282,1.4059111522375,11.3269003732263,2.04165617379161,8.4001790367199,2.72479190077503,4.68628062160019,1.36092599692279,1.14933732092811
"760",1.43295484125567,1.63302909309664,1.45459212707095,1.58477303000293,1.41553435477261,11.7055666301855,2.13035154082771,9.38769006038238,2.72706196496054,3.92323192183743,1.37084895260704,1.16340518987061
"761",1.42052958612778,1.63643122093981,1.42292230644976,1.54869030532087,1.41948167751789,10.9743712348746,2.06812582671927,8.88827972275264,2.46721936066227,4.00745237842528,1.35057538508545,1.16366529624003
"762",1.42943165300074,1.62376493699715,1.44468130419543,1.58040941352128,1.41335607279262,11.5536282152853,2.10844819017426,9.1574362249394,2.70147818759873,4.04406622948343,1.3677007989264,1.16077402906067
"763",1.44891453345607,1.68322114880952,1.45248327402601,1.53484207543944,1.43957971554551,10.8402302085999,2.1177087714751,9.4132607262091,2.38334791281603,3.74461496068826,1.35951692597799,1.17645737846608
"764",1.50322282870078,1.84608859414209,1.48610505321827,1.4434637276953,1.51166539474333,10.2396028516053,2.19530145336964,10.5527677346046,2.11518615454363,3.68782641960529,1.33632899527241,1.21476632580123
"765",1.61903669131257,2.08875509556407,1.60397896304948,1.40472198612069,1.63716897481231,10.8880792414673,2.36958388834293,13.9739622773539,2.23073458597076,4.54765728891111,1.34058680526331,1.28355983524104
"766",1.55575701323302,1.96774684551302,1.53266077188216,1.41353161243975,1.57236887842161,10.2854501379235,2.27303970139997,11.8372970582013,2.11858439246514,3.99436260361897,1.33229458126576,1.24477949874022
"767",1.25456657783846,1.52335148634165,1.53245470415069,1.95219625676105,1.3277160272943,15.6474751781951,3.76905292937653,5.35050560870256,6.12850682790811,6.64464345619098,1.33412299190595,1.12795742340541
"768",1.32064361233374,1.57355978291602,1.32857149186769,1.66601593697767,1.35488221798496,14.602415879219,2.87239527762371,7.4569270577644,5.38822732209397,4.72911036548071,1.34206037287807,1.13111497894506
"769",1.56277823641512,2.10728122884586,1.67078860853887,1.46468585243651,1.62562823126181,11.1090986823289,2.31624917318929,11.2347461790098,2.59412051775869,3.0502065654062,1.3059354145993,1.26214110602757
"770",1.57330508208989,2.06910635159127,1.81294086421769,1.36778269993463,1.70043113576656,9.79422986238118,2.56485461586478,12.6478333677255,2.7856865285592,5.62015736659609,1.31308409702491,1.38348038277553
"771",1.62754179912931,2.22874628872699,1.80146769842919,1.38899470676135,1.69783927051798,9.48931089768223,2.30119908783826,10.6706082466747,2.95270829713927,4.35824583082026,1.28671065897666,1.35206157575465
"772",1.48711449029453,1.85166941354769,1.88175142098022,1.98314486909152,1.87474934806346,7.33731886289724,1.79220963132465,4.69040037741927,4.29333021343123,3.03206627023396,1.23936223019165,1.2019157922518
"773",1.4949124509721,1.99793060978968,1.77958136943684,1.70174829989776,1.72485104032633,7.09591092845178,1.89151262870236,5.10359851380084,3.66127466578532,3.0584847126527,1.20148521466705,1.22462164393529
"774",1.47505525401722,1.91032320467971,1.82124285797862,1.81885023402115,1.76898438473342,6.85740648448624,1.81350590667875,4.68872642828581,3.8505932943519,3.07592908663454,1.20498898861027,1.21077113987255
"775",1.44040870476847,1.95673630891,1.85688738621198,2.05195017461682,1.78812312150326,13.5087821944032,2.26736475212122,9.03469286768819,5.32854480276013,2.83350870495311,1.39290942864917,1.18974571891052
"776",1.46440787221796,1.96885012869589,1.78426686813698,1.79133900414549,1.75799415301106,8.02321769902519,1.94080172683394,5.43869035434083,3.75135633964892,2.80188848560622,1.25262849034798,1.20689674346571
"777",1.42120234722663,1.8866062663091,1.85629289031123,2.01225019946396,1.78640561645983,10.0008327631658,2.04141893239399,6.22378643684233,4.44035358598333,2.78181614436533,1.34442952072278,1.18198885589857
"778",1.42629318278704,1.92492259476559,1.89195010491343,2.1320829751682,1.78930140291983,15.345712612792,2.41526339528919,10.1155927716605,6.48065231764668,3.12615096861588,1.41722911992283,1.18538313061363
"779",1.29538675569517,1.60810862410823,1.56841350603573,1.97792177295338,1.34365474100195,15.418242579061,4.20232247105576,5.92375262007085,7.59084435676701,5.66463937571828,1.36155147264191,1.13132288060503
"780",1.29708968618575,1.59678606044647,1.44386632970664,1.8206524049558,1.35259859168608,14.8557961151771,3.62021114913737,6.51834611892516,6.64718809084655,5.13982263499264,1.34892416902249,1.13008732253194
"781",1.27480203126192,1.57297587883499,1.62748636905017,2.01659110430123,1.3357227190657,15.2467561087588,4.24685110950081,5.44795256630383,7.2398806474444,5.96729503712045,1.35207315074937,1.12821643379175
"782",1.28096052997267,1.58246345443298,1.63555100296603,2.02818090384763,1.33669169426892,15.377657841627,4.30194928871392,5.51440437899276,7.41202601421204,5.96150561989246,1.35710661576982,1.12951612239652
"783",1.26319193187018,1.55094103419044,1.75558264878341,2.10853562600689,1.32654773449149,15.0137699644557,4.62396319100791,4.83589432977276,7.49141965605173,6.30767880814574,1.3565486629169,1.12868127712097
"784",1.26185035698513,1.54002743827408,1.81940787922417,2.15438732098402,1.32370275341486,15.0017215378622,4.78971112053836,4.65629845278155,7.57700632004225,6.49423289539056,1.36287542765206,1.13043383728894
"785",1.27676178075963,1.57799187790946,1.72255048677851,2.09018094205023,1.33122917626502,15.225324608567,4.60557272632433,5.06566809252735,7.7430350426396,6.14119422832108,1.3623477963718,1.13012719660269
"786",1.48018598699825,1.73084938396563,1.95271061184944,2.18703234837343,1.92269264578183,8.12787107229564,1.83008356252507,4.75930446033345,4.78570140807468,2.95741146090853,1.29492522600462,1.18624470788894
"787",1.22497912400056,1.49893020044285,1.56716897319231,1.95756734717549,1.34737020935115,16.5728577307767,3.52250903722344,4.67569224033034,5.1922928201097,8.72772774505612,1.30623450455742,1.14725217514426
"788",1.28057028207737,1.50934358131138,1.27959237653109,1.61773420815531,1.35145598304744,14.3404615665354,2.33146840465311,6.02198840958104,4.10372499200516,5.93414762665553,1.29143792428012,1.11319065445925
"789",1.42182088723663,1.92312213779798,1.84940115118518,2.1317793168232,1.76429041314494,16.7564662547515,2.64815727155467,11.4013618653729,7.67577772410977,3.45269761515949,1.42853336032143,1.18277181914542
"790",1.25815597340115,1.49994425624618,1.36832220391514,1.76592824574404,1.33378849749521,15.6348720103174,2.94818802163178,5.42561822202173,5.06656262538297,6.90391031035234,1.30597846390921,1.1197767936272
"791",1.60223723262823,2.12588381251166,1.76712974663306,1.37559097569507,1.69097867518441,10.5831029531896,2.46777397763779,13.5128114941555,2.72735449118903,5.16865139810457,1.31545643751862,1.35546882560815
"792",1.60000574704978,2.15233359957045,1.80702936841532,1.37134039754566,1.69251841909201,9.65569350839112,2.39147683586885,11.5177426037849,2.87125535302668,4.82463821470632,1.30110872746045,1.36927656296335
"793",1.29846471023318,1.57196419284948,1.39780494570296,1.77407596731636,1.3466844681394,15.041193323932,3.3531061379002,6.67871948030561,6.24298881834294,5.24208204665789,1.34372748613018,1.12816188932628
"794",1.5161295148383,1.99001083775773,1.76435105319849,1.38856215166398,1.70173922113396,10.0000114129342,2.69065125335135,14.3660767279535,2.65989461592065,6.85806410552383,1.28713892996011,1.35085656171763
